run, program, qubits, run time, number_of_transformations
77, var_q6_03_R, 6, 0.031928300857543945, 6
78, var_q6_03_R, 6, 0.03182840347290039, 6
79, var_q6_03_R, 6, 0.03233003616333008, 6
80, var_q6_03_R, 6, 0.032149314880371094, 6
81, var_q6_03_R, 6, 0.0323178768157959, 6
82, var_q6_03_R, 6, 0.03201723098754883, 6
83, var_q6_03_R, 6, 0.03194618225097656, 6
84, var_q6_03_R, 6, 0.03208017349243164, 6
85, var_q6_03_R, 6, 0.032080888748168945, 6
86, var_q6_03_R, 6, 0.03314566612243652, 6
87, var_q6_03_R, 6, 0.03171658515930176, 6
88, var_q6_03_R, 6, 0.032082557678222656, 6
89, var_q6_03_R, 6, 0.03136730194091797, 6
90, var_q6_03_R, 6, 0.03209352493286133, 6
91, var_q6_03_R, 6, 0.032206058502197266, 6
92, var_q6_03_R, 6, 0.03132343292236328, 6
93, var_q6_03_R, 6, 0.03201866149902344, 6
94, var_q6_03_R, 6, 0.032251596450805664, 6
95, var_q6_03_R, 6, 0.03233814239501953, 6
96, var_q6_03_R, 6, 0.0319666862487793, 6
97, var_q6_03_R, 6, 0.031938791275024414, 6
98, var_q6_03_R, 6, 0.03202533721923828, 6
99, var_q6_03_R, 6, 0.03573870658874512, 6
0, var_q6_10_R, 6, 0.07783746719360352, 11
1, var_q6_10_R, 6, 0.04930424690246582, 11
2, var_q6_10_R, 6, 0.049536705017089844, 11
3, var_q6_10_R, 6, 0.04936361312866211, 11
4, var_q6_10_R, 6, 0.04905533790588379, 11
5, var_q6_10_R, 6, 0.049474239349365234, 11
6, var_q6_10_R, 6, 0.049959421157836914, 11
7, var_q6_10_R, 6, 0.04936623573303223, 11
8, var_q6_10_R, 6, 0.04984164237976074, 11
9, var_q6_10_R, 6, 0.04951667785644531, 11
10, var_q6_10_R, 6, 0.04937100410461426, 11
11, var_q6_10_R, 6, 0.0651555061340332, 11
12, var_q6_10_R, 6, 0.0491032600402832, 11
13, var_q6_10_R, 6, 0.049276113510131836, 11
14, var_q6_10_R, 6, 0.04949235916137695, 11
15, var_q6_10_R, 6, 0.04985380172729492, 11
16, var_q6_10_R, 6, 0.04951977729797363, 11
17, var_q6_10_R, 6, 0.0494227409362793, 11
18, var_q6_10_R, 6, 0.0493466854095459, 11
19, var_q6_10_R, 6, 0.04879331588745117, 11
20, var_q6_10_R, 6, 0.049428701400756836, 11
21, var_q6_10_R, 6, 0.04929399490356445, 11
22, var_q6_10_R, 6, 0.049462318420410156, 11
23, var_q6_10_R, 6, 0.049184560775756836, 11
24, var_q6_10_R, 6, 0.04906344413757324, 11
25, var_q6_10_R, 6, 0.04905962944030762, 11
26, var_q6_10_R, 6, 0.05000567436218262, 11
27, var_q6_10_R, 6, 0.04964947700500488, 11
28, var_q6_10_R, 6, 0.04982256889343262, 11
29, var_q6_10_R, 6, 0.05021524429321289, 11
30, var_q6_10_R, 6, 0.04987788200378418, 11
31, var_q6_10_R, 6, 0.050096750259399414, 11
32, var_q6_10_R, 6, 0.05037641525268555, 11
33, var_q6_10_R, 6, 0.050275564193725586, 11
34, var_q6_10_R, 6, 0.050061702728271484, 11
35, var_q6_10_R, 6, 0.050730228424072266, 11
36, var_q6_10_R, 6, 0.04968070983886719, 11
37, var_q6_10_R, 6, 0.05012202262878418, 11
38, var_q6_10_R, 6, 0.05043792724609375, 11
39, var_q6_10_R, 6, 0.05054283142089844, 11
40, var_q6_10_R, 6, 0.04993152618408203, 11
41, var_q6_10_R, 6, 0.049347877502441406, 11
42, var_q6_10_R, 6, 0.04929327964782715, 11
43, var_q6_10_R, 6, 0.05016827583312988, 11
44, var_q6_10_R, 6, 0.04934573173522949, 11
45, var_q6_10_R, 6, 0.049846649169921875, 11
46, var_q6_10_R, 6, 0.04940056800842285, 11
47, var_q6_10_R, 6, 0.04965019226074219, 11
48, var_q6_10_R, 6, 0.05015683174133301, 11
49, var_q6_10_R, 6, 0.049215078353881836, 11
50, var_q6_10_R, 6, 0.04993486404418945, 11
51, var_q6_10_R, 6, 0.050126075744628906, 11
52, var_q6_10_R, 6, 0.05036473274230957, 11
53, var_q6_10_R, 6, 0.050067901611328125, 11
54, var_q6_10_R, 6, 0.049462318420410156, 11
55, var_q6_10_R, 6, 0.06466341018676758, 11
56, var_q6_10_R, 6, 0.05009126663208008, 11
57, var_q6_10_R, 6, 0.04986429214477539, 11
58, var_q6_10_R, 6, 0.04992222785949707, 11
59, var_q6_10_R, 6, 0.04951190948486328, 11
60, var_q6_10_R, 6, 0.049180030822753906, 11
61, var_q6_10_R, 6, 0.04903364181518555, 11
62, var_q6_10_R, 6, 0.049239397048950195, 11
63, var_q6_10_R, 6, 0.049623727798461914, 11
64, var_q6_10_R, 6, 0.04967999458312988, 11
65, var_q6_10_R, 6, 0.04980325698852539, 11
66, var_q6_10_R, 6, 0.049813270568847656, 11
67, var_q6_10_R, 6, 0.049391984939575195, 11
68, var_q6_10_R, 6, 0.04983234405517578, 11
69, var_q6_10_R, 6, 0.04969358444213867, 11
70, var_q6_10_R, 6, 0.049560546875, 11
71, var_q6_10_R, 6, 0.05032205581665039, 11
72, var_q6_10_R, 6, 0.050140380859375, 11
73, var_q6_10_R, 6, 0.05022120475769043, 11
74, var_q6_10_R, 6, 0.04967164993286133, 11
75, var_q6_10_R, 6, 0.049443721771240234, 11
76, var_q6_10_R, 6, 0.0494990348815918, 11
77, var_q6_10_R, 6, 0.05069255828857422, 11
78, var_q6_10_R, 6, 0.049870967864990234, 11
79, var_q6_10_R, 6, 0.049568891525268555, 11
80, var_q6_10_R, 6, 0.04960942268371582, 11
81, var_q6_10_R, 6, 0.04991340637207031, 11
82, var_q6_10_R, 6, 0.04969525337219238, 11
83, var_q6_10_R, 6, 0.049249887466430664, 11
84, var_q6_10_R, 6, 0.049706220626831055, 11
85, var_q6_10_R, 6, 0.049868106842041016, 11
86, var_q6_10_R, 6, 0.05014944076538086, 11
87, var_q6_10_R, 6, 0.04943490028381348, 11
88, var_q6_10_R, 6, 0.048987627029418945, 11
89, var_q6_10_R, 6, 0.04967689514160156, 11
90, var_q6_10_R, 6, 0.049454689025878906, 11
91, var_q6_10_R, 6, 0.04950404167175293, 11
92, var_q6_10_R, 6, 0.04944920539855957, 11
93, var_q6_10_R, 6, 0.0503230094909668, 11
94, var_q6_10_R, 6, 0.049452781677246094, 11
95, var_q6_10_R, 6, 0.04992938041687012, 11
96, var_q6_10_R, 6, 0.049840688705444336, 11
97, var_q6_10_R, 6, 0.0497283935546875, 11
98, var_q6_10_R, 6, 0.04980134963989258, 11
99, var_q6_10_R, 6, 0.05431365966796875, 11
0, var_q6_11_R, 6, 0.06560969352722168, 11
1, var_q6_11_R, 6, 0.04879426956176758, 11
2, var_q6_11_R, 6, 0.04845833778381348, 11
3, var_q6_11_R, 6, 0.048882246017456055, 11
4, var_q6_11_R, 6, 0.049340009689331055, 11
5, var_q6_11_R, 6, 0.04893636703491211, 11
6, var_q6_11_R, 6, 0.04867362976074219, 11
7, var_q6_11_R, 6, 0.04884457588195801, 11
8, var_q6_11_R, 6, 0.048981428146362305, 11
9, var_q6_11_R, 6, 0.04897189140319824, 11
10, var_q6_11_R, 6, 0.048438072204589844, 11
11, var_q6_11_R, 6, 0.04895615577697754, 11
12, var_q6_11_R, 6, 0.04908442497253418, 11
13, var_q6_11_R, 6, 0.049310922622680664, 11
14, var_q6_11_R, 6, 0.04915499687194824, 11
15, var_q6_11_R, 6, 0.04938912391662598, 11
16, var_q6_11_R, 6, 0.04909992218017578, 11
17, var_q6_11_R, 6, 0.04887866973876953, 11
18, var_q6_11_R, 6, 0.049341440200805664, 11
19, var_q6_11_R, 6, 0.04937386512756348, 11
20, var_q6_11_R, 6, 0.049775123596191406, 11
21, var_q6_11_R, 6, 0.04895305633544922, 11
22, var_q6_11_R, 6, 0.04853653907775879, 11
23, var_q6_11_R, 6, 0.04898428916931152, 11
24, var_q6_11_R, 6, 0.04892730712890625, 11
25, var_q6_11_R, 6, 0.049347639083862305, 11
26, var_q6_11_R, 6, 0.049080848693847656, 11
27, var_q6_11_R, 6, 0.04933524131774902, 11
28, var_q6_11_R, 6, 0.049102783203125, 11
29, var_q6_11_R, 6, 0.04909181594848633, 11
30, var_q6_11_R, 6, 0.0494384765625, 11
31, var_q6_11_R, 6, 0.04912233352661133, 11
32, var_q6_11_R, 6, 0.0494842529296875, 11
33, var_q6_11_R, 6, 0.049437522888183594, 11
34, var_q6_11_R, 6, 0.04932117462158203, 11
35, var_q6_11_R, 6, 0.04914736747741699, 11
36, var_q6_11_R, 6, 0.049121856689453125, 11
37, var_q6_11_R, 6, 0.05030012130737305, 11
38, var_q6_11_R, 6, 0.04935169219970703, 11
39, var_q6_11_R, 6, 0.04912233352661133, 11
40, var_q6_11_R, 6, 0.04977750778198242, 11
41, var_q6_11_R, 6, 0.04936099052429199, 11
42, var_q6_11_R, 6, 0.04922652244567871, 11
43, var_q6_11_R, 6, 0.04941129684448242, 11
44, var_q6_11_R, 6, 0.06367731094360352, 11
45, var_q6_11_R, 6, 0.04915952682495117, 11
46, var_q6_11_R, 6, 0.04931139945983887, 11
47, var_q6_11_R, 6, 0.04900312423706055, 11
48, var_q6_11_R, 6, 0.04869365692138672, 11
49, var_q6_11_R, 6, 0.04893374443054199, 11
50, var_q6_11_R, 6, 0.04912567138671875, 11
51, var_q6_11_R, 6, 0.04909110069274902, 11
52, var_q6_11_R, 6, 0.04910111427307129, 11
53, var_q6_11_R, 6, 0.04918026924133301, 11
54, var_q6_11_R, 6, 0.049713850021362305, 11
55, var_q6_11_R, 6, 0.048787832260131836, 11
56, var_q6_11_R, 6, 0.04901552200317383, 11
57, var_q6_11_R, 6, 0.04964804649353027, 11
58, var_q6_11_R, 6, 0.04879283905029297, 11
59, var_q6_11_R, 6, 0.048989295959472656, 11
60, var_q6_11_R, 6, 0.048966407775878906, 11
61, var_q6_11_R, 6, 0.04912924766540527, 11
62, var_q6_11_R, 6, 0.049733638763427734, 11
63, var_q6_11_R, 6, 0.04886889457702637, 11
64, var_q6_11_R, 6, 0.049051761627197266, 11
65, var_q6_11_R, 6, 0.048662424087524414, 11
66, var_q6_11_R, 6, 0.048982858657836914, 11
67, var_q6_11_R, 6, 0.0496220588684082, 11
68, var_q6_11_R, 6, 0.05000758171081543, 11
69, var_q6_11_R, 6, 0.04919838905334473, 11
70, var_q6_11_R, 6, 0.04947304725646973, 11
71, var_q6_11_R, 6, 0.04971933364868164, 11
72, var_q6_11_R, 6, 0.04948091506958008, 11
73, var_q6_11_R, 6, 0.049078941345214844, 11
74, var_q6_11_R, 6, 0.048967838287353516, 11
75, var_q6_11_R, 6, 0.04943346977233887, 11
76, var_q6_11_R, 6, 0.04900932312011719, 11
77, var_q6_11_R, 6, 0.04967164993286133, 11
78, var_q6_11_R, 6, 0.049427032470703125, 11
79, var_q6_11_R, 6, 0.049309730529785156, 11
80, var_q6_11_R, 6, 0.04898333549499512, 11
81, var_q6_11_R, 6, 0.04906487464904785, 11
82, var_q6_11_R, 6, 0.04908585548400879, 11
83, var_q6_11_R, 6, 0.0487520694732666, 11
84, var_q6_11_R, 6, 0.049043893814086914, 11
85, var_q6_11_R, 6, 0.04936981201171875, 11
86, var_q6_11_R, 6, 0.04891252517700195, 11
87, var_q6_11_R, 6, 0.04893994331359863, 11
88, var_q6_11_R, 6, 0.06380271911621094, 11
89, var_q6_11_R, 6, 0.04861855506896973, 11
90, var_q6_11_R, 6, 0.0488889217376709, 11
91, var_q6_11_R, 6, 0.04858803749084473, 11
92, var_q6_11_R, 6, 0.04844021797180176, 11
93, var_q6_11_R, 6, 0.04842853546142578, 11
94, var_q6_11_R, 6, 0.04824209213256836, 11
95, var_q6_11_R, 6, 0.05005526542663574, 11
96, var_q6_11_R, 6, 0.048857688903808594, 11
97, var_q6_11_R, 6, 0.04897594451904297, 11
98, var_q6_11_R, 6, 0.04922747611999512, 11
99, var_q6_11_R, 6, 0.0521845817565918, 11
0, var_q6_12_R, 6, 0.03494620323181152, 6
1, var_q6_12_R, 6, 0.03322577476501465, 6
2, var_q6_12_R, 6, 0.03249502182006836, 6
3, var_q6_12_R, 6, 0.032898664474487305, 6
4, var_q6_12_R, 6, 0.03297543525695801, 6
5, var_q6_12_R, 6, 0.032624244689941406, 6
6, var_q6_12_R, 6, 0.03252434730529785, 6
7, var_q6_12_R, 6, 0.03268909454345703, 6
8, var_q6_12_R, 6, 0.03274846076965332, 6
9, var_q6_12_R, 6, 0.03300023078918457, 6
10, var_q6_12_R, 6, 0.033267974853515625, 6
11, var_q6_12_R, 6, 0.032704830169677734, 6
12, var_q6_12_R, 6, 0.04567146301269531, 6
13, var_q6_12_R, 6, 0.0331416130065918, 6
14, var_q6_12_R, 6, 0.033124685287475586, 6
15, var_q6_12_R, 6, 0.03299355506896973, 6
16, var_q6_12_R, 6, 0.033089637756347656, 6
17, var_q6_12_R, 6, 0.03294229507446289, 6
18, var_q6_12_R, 6, 0.03305840492248535, 6
19, var_q6_12_R, 6, 0.03297162055969238, 6
20, var_q6_12_R, 6, 0.041934967041015625, 6
21, var_q6_12_R, 6, 0.03283524513244629, 6
22, var_q6_12_R, 6, 0.03355526924133301, 6
23, var_q6_12_R, 6, 0.03332710266113281, 6
24, var_q6_12_R, 6, 0.0334320068359375, 6
25, var_q6_12_R, 6, 0.03301215171813965, 6
26, var_q6_12_R, 6, 0.032877206802368164, 6
27, var_q6_12_R, 6, 0.03329658508300781, 6
28, var_q6_12_R, 6, 0.03289079666137695, 6
29, var_q6_12_R, 6, 0.03230881690979004, 6
30, var_q6_12_R, 6, 0.032938480377197266, 6
31, var_q6_12_R, 6, 0.032731056213378906, 6
32, var_q6_12_R, 6, 0.03303408622741699, 6
33, var_q6_12_R, 6, 0.033052921295166016, 6
34, var_q6_12_R, 6, 0.03292393684387207, 6
35, var_q6_12_R, 6, 0.03302121162414551, 6
36, var_q6_12_R, 6, 0.03276968002319336, 6
37, var_q6_12_R, 6, 0.03294801712036133, 6
38, var_q6_12_R, 6, 0.03270363807678223, 6
39, var_q6_12_R, 6, 0.0326845645904541, 6
40, var_q6_12_R, 6, 0.03329181671142578, 6
41, var_q6_12_R, 6, 0.03270697593688965, 6
42, var_q6_12_R, 6, 0.033228158950805664, 6
43, var_q6_12_R, 6, 0.03330206871032715, 6
44, var_q6_12_R, 6, 0.03355240821838379, 6
45, var_q6_12_R, 6, 0.033031463623046875, 6
46, var_q6_12_R, 6, 0.03261852264404297, 6
47, var_q6_12_R, 6, 0.03330492973327637, 6
48, var_q6_12_R, 6, 0.032987356185913086, 6
49, var_q6_12_R, 6, 0.032915353775024414, 6
50, var_q6_12_R, 6, 0.03308820724487305, 6
51, var_q6_12_R, 6, 0.033219099044799805, 6
52, var_q6_12_R, 6, 0.03290605545043945, 6
53, var_q6_12_R, 6, 0.03250932693481445, 6
54, var_q6_12_R, 6, 0.03336524963378906, 6
55, var_q6_12_R, 6, 0.03295016288757324, 6
56, var_q6_12_R, 6, 0.0326533317565918, 6
57, var_q6_12_R, 6, 0.03278803825378418, 6
58, var_q6_12_R, 6, 0.032833099365234375, 6
59, var_q6_12_R, 6, 0.03275775909423828, 6
60, var_q6_12_R, 6, 0.03255462646484375, 6
61, var_q6_12_R, 6, 0.03271174430847168, 6
62, var_q6_12_R, 6, 0.03292250633239746, 6
63, var_q6_12_R, 6, 0.04844474792480469, 6
64, var_q6_12_R, 6, 0.03249669075012207, 6
65, var_q6_12_R, 6, 0.03284740447998047, 6
66, var_q6_12_R, 6, 0.03290510177612305, 6
67, var_q6_12_R, 6, 0.033011436462402344, 6
68, var_q6_12_R, 6, 0.03254580497741699, 6
69, var_q6_12_R, 6, 0.032976388931274414, 6
70, var_q6_12_R, 6, 0.03287053108215332, 6
71, var_q6_12_R, 6, 0.03285789489746094, 6
72, var_q6_12_R, 6, 0.03249716758728027, 6
73, var_q6_12_R, 6, 0.033161163330078125, 6
74, var_q6_12_R, 6, 0.0329439640045166, 6
75, var_q6_12_R, 6, 0.033241987228393555, 6
76, var_q6_12_R, 6, 0.03211355209350586, 6
77, var_q6_12_R, 6, 0.03266787528991699, 6
78, var_q6_12_R, 6, 0.03223061561584473, 6
79, var_q6_12_R, 6, 0.03253579139709473, 6
80, var_q6_12_R, 6, 0.032152414321899414, 6
81, var_q6_12_R, 6, 0.032524824142456055, 6
82, var_q6_12_R, 6, 0.033231258392333984, 6
83, var_q6_12_R, 6, 0.03326272964477539, 6
84, var_q6_12_R, 6, 0.032189130783081055, 6
85, var_q6_12_R, 6, 0.03266549110412598, 6
86, var_q6_12_R, 6, 0.03265690803527832, 6
87, var_q6_12_R, 6, 0.03312945365905762, 6
88, var_q6_12_R, 6, 0.03243517875671387, 6
89, var_q6_12_R, 6, 0.03290891647338867, 6
90, var_q6_12_R, 6, 0.03285527229309082, 6
91, var_q6_12_R, 6, 0.032573699951171875, 6
92, var_q6_12_R, 6, 0.033049583435058594, 6
93, var_q6_12_R, 6, 0.03306150436401367, 6
94, var_q6_12_R, 6, 0.03296327590942383, 6
95, var_q6_12_R, 6, 0.03276181221008301, 6
96, var_q6_12_R, 6, 0.03252863883972168, 6
97, var_q6_12_R, 6, 0.03336930274963379, 6
98, var_q6_12_R, 6, 0.032411813735961914, 6
99, var_q6_12_R, 6, 0.03881096839904785, 6
0, var_q6_13_R, 6, 0.07790207862854004, 11
1, var_q6_13_R, 6, 0.0499269962310791, 11
2, var_q6_13_R, 6, 0.049661874771118164, 11
3, var_q6_13_R, 6, 0.04973483085632324, 11
4, var_q6_13_R, 6, 0.05000901222229004, 11
5, var_q6_13_R, 6, 0.04981541633605957, 11
6, var_q6_13_R, 6, 0.04974365234375, 11
7, var_q6_13_R, 6, 0.04969525337219238, 11
8, var_q6_13_R, 6, 0.04967999458312988, 11
9, var_q6_13_R, 6, 0.05092024803161621, 11
10, var_q6_13_R, 6, 0.05727696418762207, 11
11, var_q6_13_R, 6, 0.056432485580444336, 11
12, var_q6_13_R, 6, 0.05462026596069336, 11
13, var_q6_13_R, 6, 0.05173230171203613, 11
14, var_q6_13_R, 6, 0.050101518630981445, 11
15, var_q6_13_R, 6, 0.052187204360961914, 11
16, var_q6_13_R, 6, 0.049967288970947266, 11
17, var_q6_13_R, 6, 0.05180811882019043, 11
18, var_q6_13_R, 6, 0.05222749710083008, 11
19, var_q6_13_R, 6, 0.05070376396179199, 11
20, var_q6_13_R, 6, 0.05017828941345215, 11
21, var_q6_13_R, 6, 0.05011701583862305, 11
22, var_q6_13_R, 6, 0.050135135650634766, 11
23, var_q6_13_R, 6, 0.05015754699707031, 11
24, var_q6_13_R, 6, 0.07041478157043457, 11
25, var_q6_13_R, 6, 0.049259185791015625, 11
26, var_q6_13_R, 6, 0.049932003021240234, 11
27, var_q6_13_R, 6, 0.0494992733001709, 11
28, var_q6_13_R, 6, 0.04935503005981445, 11
29, var_q6_13_R, 6, 0.04945874214172363, 11
30, var_q6_13_R, 6, 0.0494236946105957, 11
31, var_q6_13_R, 6, 0.04997372627258301, 11
32, var_q6_13_R, 6, 0.049910783767700195, 11
33, var_q6_13_R, 6, 0.04957127571105957, 11
34, var_q6_13_R, 6, 0.04983043670654297, 11
35, var_q6_13_R, 6, 0.04968142509460449, 11
36, var_q6_13_R, 6, 0.049646615982055664, 11
37, var_q6_13_R, 6, 0.04982399940490723, 11
38, var_q6_13_R, 6, 0.05031418800354004, 11
39, var_q6_13_R, 6, 0.050299882888793945, 11
40, var_q6_13_R, 6, 0.04984903335571289, 11
41, var_q6_13_R, 6, 0.04982352256774902, 11
42, var_q6_13_R, 6, 0.049465179443359375, 11
43, var_q6_13_R, 6, 0.05073070526123047, 11
44, var_q6_13_R, 6, 0.04978775978088379, 11
45, var_q6_13_R, 6, 0.05006861686706543, 11
46, var_q6_13_R, 6, 0.05054283142089844, 11
47, var_q6_13_R, 6, 0.050092220306396484, 11
48, var_q6_13_R, 6, 0.049180030822753906, 11
49, var_q6_13_R, 6, 0.05018353462219238, 11
50, var_q6_13_R, 6, 0.05005955696105957, 11
51, var_q6_13_R, 6, 0.049818992614746094, 11
52, var_q6_13_R, 6, 0.04996347427368164, 11
53, var_q6_13_R, 6, 0.049996137619018555, 11
54, var_q6_13_R, 6, 0.05010199546813965, 11
55, var_q6_13_R, 6, 0.05043435096740723, 11
56, var_q6_13_R, 6, 0.049771785736083984, 11
57, var_q6_13_R, 6, 0.05043959617614746, 11
58, var_q6_13_R, 6, 0.050100088119506836, 11
59, var_q6_13_R, 6, 0.050334930419921875, 11
60, var_q6_13_R, 6, 0.05059027671813965, 11
61, var_q6_13_R, 6, 0.05032777786254883, 11
62, var_q6_13_R, 6, 0.04998636245727539, 11
63, var_q6_13_R, 6, 0.05039048194885254, 11
64, var_q6_13_R, 6, 0.05018424987792969, 11
65, var_q6_13_R, 6, 0.04996800422668457, 11
66, var_q6_13_R, 6, 0.049707889556884766, 11
67, var_q6_13_R, 6, 0.05006217956542969, 11
68, var_q6_13_R, 6, 0.06532025337219238, 11
69, var_q6_13_R, 6, 0.05000638961791992, 11
70, var_q6_13_R, 6, 0.04958200454711914, 11
71, var_q6_13_R, 6, 0.04929614067077637, 11
72, var_q6_13_R, 6, 0.05040335655212402, 11
73, var_q6_13_R, 6, 0.05030989646911621, 11
74, var_q6_13_R, 6, 0.050371646881103516, 11
75, var_q6_13_R, 6, 0.05032992362976074, 11
76, var_q6_13_R, 6, 0.05024385452270508, 11
77, var_q6_13_R, 6, 0.04990029335021973, 11
78, var_q6_13_R, 6, 0.04988217353820801, 11
79, var_q6_13_R, 6, 0.05000424385070801, 11
80, var_q6_13_R, 6, 0.05019116401672363, 11
81, var_q6_13_R, 6, 0.05052971839904785, 11
82, var_q6_13_R, 6, 0.050278663635253906, 11
83, var_q6_13_R, 6, 0.05056929588317871, 11
84, var_q6_13_R, 6, 0.050069570541381836, 11
85, var_q6_13_R, 6, 0.04999232292175293, 11
86, var_q6_13_R, 6, 0.050073862075805664, 11
87, var_q6_13_R, 6, 0.04999709129333496, 11
88, var_q6_13_R, 6, 0.04962420463562012, 11
89, var_q6_13_R, 6, 0.04975247383117676, 11
90, var_q6_13_R, 6, 0.05052542686462402, 11
91, var_q6_13_R, 6, 0.049566030502319336, 11
92, var_q6_13_R, 6, 0.04978656768798828, 11
93, var_q6_13_R, 6, 0.05010676383972168, 11
94, var_q6_13_R, 6, 0.04990792274475098, 11
95, var_q6_13_R, 6, 0.05022549629211426, 11
96, var_q6_13_R, 6, 0.05005288124084473, 11
97, var_q6_13_R, 6, 0.04955720901489258, 11
98, var_q6_13_R, 6, 0.04967927932739258, 11
99, var_q6_13_R, 6, 0.054032325744628906, 11
0, var_q6_20_R, 6, 0.03643298149108887, 6
1, var_q6_20_R, 6, 0.0336308479309082, 6
2, var_q6_20_R, 6, 0.03332853317260742, 6
3, var_q6_20_R, 6, 0.0335848331451416, 6
4, var_q6_20_R, 6, 0.03388690948486328, 6
5, var_q6_20_R, 6, 0.03352546691894531, 6
6, var_q6_20_R, 6, 0.03363537788391113, 6
7, var_q6_20_R, 6, 0.03403425216674805, 6
8, var_q6_20_R, 6, 0.03354310989379883, 6
9, var_q6_20_R, 6, 0.03394341468811035, 6
10, var_q6_20_R, 6, 0.033304452896118164, 6
11, var_q6_20_R, 6, 0.03379201889038086, 6
12, var_q6_20_R, 6, 0.03345608711242676, 6
13, var_q6_20_R, 6, 0.03339028358459473, 6
14, var_q6_20_R, 6, 0.034172773361206055, 6
15, var_q6_20_R, 6, 0.03326272964477539, 6
16, var_q6_20_R, 6, 0.03360342979431152, 6
17, var_q6_20_R, 6, 0.03366374969482422, 6
18, var_q6_20_R, 6, 0.03348541259765625, 6
19, var_q6_20_R, 6, 0.03415846824645996, 6
20, var_q6_20_R, 6, 0.033686161041259766, 6
21, var_q6_20_R, 6, 0.03388476371765137, 6
22, var_q6_20_R, 6, 0.0338587760925293, 6
23, var_q6_20_R, 6, 0.033172607421875, 6
24, var_q6_20_R, 6, 0.04851579666137695, 6
25, var_q6_20_R, 6, 0.032974958419799805, 6
26, var_q6_20_R, 6, 0.03397250175476074, 6
27, var_q6_20_R, 6, 0.03387880325317383, 6
28, var_q6_20_R, 6, 0.033831119537353516, 6
29, var_q6_20_R, 6, 0.033425331115722656, 6
30, var_q6_20_R, 6, 0.03371548652648926, 6
31, var_q6_20_R, 6, 0.033872365951538086, 6
32, var_q6_20_R, 6, 0.03400254249572754, 6
33, var_q6_20_R, 6, 0.03336453437805176, 6
34, var_q6_20_R, 6, 0.03441214561462402, 6
35, var_q6_20_R, 6, 0.03354048728942871, 6
36, var_q6_20_R, 6, 0.03415346145629883, 6
37, var_q6_20_R, 6, 0.03324174880981445, 6
38, var_q6_20_R, 6, 0.03419137001037598, 6
39, var_q6_20_R, 6, 0.03392338752746582, 6
40, var_q6_20_R, 6, 0.03392148017883301, 6
41, var_q6_20_R, 6, 0.03322887420654297, 6
42, var_q6_20_R, 6, 0.033263206481933594, 6
43, var_q6_20_R, 6, 0.033719539642333984, 6
44, var_q6_20_R, 6, 0.03385782241821289, 6
45, var_q6_20_R, 6, 0.034078359603881836, 6
46, var_q6_20_R, 6, 0.03299427032470703, 6
47, var_q6_20_R, 6, 0.033504486083984375, 6
48, var_q6_20_R, 6, 0.033440351486206055, 6
49, var_q6_20_R, 6, 0.03365206718444824, 6
50, var_q6_20_R, 6, 0.03353166580200195, 6
51, var_q6_20_R, 6, 0.03351163864135742, 6
52, var_q6_20_R, 6, 0.03428483009338379, 6
53, var_q6_20_R, 6, 0.033791542053222656, 6
54, var_q6_20_R, 6, 0.03438925743103027, 6
55, var_q6_20_R, 6, 0.03428792953491211, 6
56, var_q6_20_R, 6, 0.03385519981384277, 6
57, var_q6_20_R, 6, 0.034279584884643555, 6
58, var_q6_20_R, 6, 0.03335690498352051, 6
59, var_q6_20_R, 6, 0.03405427932739258, 6
60, var_q6_20_R, 6, 0.033951520919799805, 6
61, var_q6_20_R, 6, 0.03366231918334961, 6
62, var_q6_20_R, 6, 0.03382611274719238, 6
63, var_q6_20_R, 6, 0.03352475166320801, 6
64, var_q6_20_R, 6, 0.03348851203918457, 6
65, var_q6_20_R, 6, 0.03405356407165527, 6
66, var_q6_20_R, 6, 0.03356146812438965, 6
67, var_q6_20_R, 6, 0.03425884246826172, 6
68, var_q6_20_R, 6, 0.03354191780090332, 6
69, var_q6_20_R, 6, 0.03397870063781738, 6
70, var_q6_20_R, 6, 0.03327155113220215, 6
71, var_q6_20_R, 6, 0.03399014472961426, 6
72, var_q6_20_R, 6, 0.034449100494384766, 6
73, var_q6_20_R, 6, 0.03383326530456543, 6
74, var_q6_20_R, 6, 0.033597707748413086, 6
75, var_q6_20_R, 6, 0.03337550163269043, 6
76, var_q6_20_R, 6, 0.03405427932739258, 6
77, var_q6_20_R, 6, 0.034128427505493164, 6
78, var_q6_20_R, 6, 0.03330850601196289, 6
79, var_q6_20_R, 6, 0.0342097282409668, 6
80, var_q6_20_R, 6, 0.03353309631347656, 6
81, var_q6_20_R, 6, 0.03425455093383789, 6
82, var_q6_20_R, 6, 0.033742666244506836, 6
83, var_q6_20_R, 6, 0.033623456954956055, 6
84, var_q6_20_R, 6, 0.03411698341369629, 6
85, var_q6_20_R, 6, 0.03437328338623047, 6
86, var_q6_20_R, 6, 0.03377866744995117, 6
87, var_q6_20_R, 6, 0.03391242027282715, 6
88, var_q6_20_R, 6, 0.03439211845397949, 6
89, var_q6_20_R, 6, 0.03346681594848633, 6
90, var_q6_20_R, 6, 0.03347301483154297, 6
91, var_q6_20_R, 6, 0.03430008888244629, 6
92, var_q6_20_R, 6, 0.033499717712402344, 6
93, var_q6_20_R, 6, 0.033537864685058594, 6
94, var_q6_20_R, 6, 0.0335540771484375, 6
