Qubits, depth,Program var,Run Num,category,Approach,ms all,ms X,ms Z,ms Ry
3,5,var_q3_01,21,var,Random,53.333333333333336,0.0,33.33333333333333,77.77777777777779
3,5,var_q3_01,22,var,Random,86.66666666666667,33.33333333333333,100.0,100.0
3,5,var_q3_01,23,var,Random,73.33333333333333,0.0,100.0,88.88888888888889
3,5,var_q3_01,24,var,Random,66.66666666666666,33.33333333333333,66.66666666666666,77.77777777777779
3,5,var_q3_01,25,var,Random,53.333333333333336,33.33333333333333,0.0,77.77777777777779
3,5,var_q3_01,26,var,Random,80.0,33.33333333333333,100.0,88.88888888888889
3,5,var_q3_01,27,var,Random,66.66666666666666,33.33333333333333,100.0,66.66666666666666
3,5,var_q3_01,28,var,Random,60.0,0.0,33.33333333333333,88.88888888888889
3,5,var_q3_01,29,var,Random,73.33333333333333,66.66666666666666,66.66666666666666,77.77777777777779
3,4,var_q3_02,0,var,Random,60.0,0.0,66.66666666666666,77.77777777777779
3,4,var_q3_02,1,var,Random,66.66666666666666,33.33333333333333,100.0,66.66666666666666
3,4,var_q3_02,2,var,Random,60.0,0.0,66.66666666666666,77.77777777777779
3,4,var_q3_02,3,var,Random,73.33333333333333,33.33333333333333,100.0,77.77777777777779
3,4,var_q3_02,4,var,Random,80.0,33.33333333333333,100.0,88.88888888888889
3,4,var_q3_02,5,var,Random,66.66666666666666,66.66666666666666,66.66666666666666,66.66666666666666
3,4,var_q3_02,6,var,Random,60.0,0.0,33.33333333333333,88.88888888888889
3,4,var_q3_02,7,var,Random,86.66666666666667,66.66666666666666,100.0,88.88888888888889
3,4,var_q3_02,8,var,Random,53.333333333333336,0.0,33.33333333333333,77.77777777777779
3,4,var_q3_02,9,var,Random,80.0,66.66666666666666,100.0,77.77777777777779
3,4,var_q3_02,10,var,Random,46.666666666666664,0.0,66.66666666666666,55.55555555555556
3,4,var_q3_02,11,var,Random,80.0,66.66666666666666,66.66666666666666,88.88888888888889
3,4,var_q3_02,12,var,Random,60.0,33.33333333333333,66.66666666666666,66.66666666666666
3,4,var_q3_02,13,var,Random,46.666666666666664,0.0,33.33333333333333,66.66666666666666
3,4,var_q3_02,14,var,Random,60.0,33.33333333333333,33.33333333333333,77.77777777777779
3,4,var_q3_02,15,var,Random,93.33333333333333,66.66666666666666,100.0,100.0
3,4,var_q3_02,16,var,Random,46.666666666666664,0.0,66.66666666666666,55.55555555555556
3,4,var_q3_02,17,var,Random,60.0,0.0,66.66666666666666,77.77777777777779
3,4,var_q3_02,18,var,Random,60.0,0.0,33.33333333333333,88.88888888888889
3,4,var_q3_02,19,var,Random,73.33333333333333,33.33333333333333,100.0,77.77777777777779
3,4,var_q3_02,20,var,Random,80.0,66.66666666666666,100.0,77.77777777777779
3,4,var_q3_02,21,var,Random,40.0,0.0,66.66666666666666,44.44444444444444
3,4,var_q3_02,22,var,Random,66.66666666666666,33.33333333333333,66.66666666666666,77.77777777777779
3,4,var_q3_02,23,var,Random,60.0,0.0,66.66666666666666,77.77777777777779
3,4,var_q3_02,24,var,Random,80.0,33.33333333333333,66.66666666666666,100.0
3,4,var_q3_02,25,var,Random,60.0,0.0,66.66666666666666,77.77777777777779
3,4,var_q3_02,26,var,Random,73.33333333333333,66.66666666666666,66.66666666666666,77.77777777777779
3,4,var_q3_02,27,var,Random,66.66666666666666,66.66666666666666,33.33333333333333,77.77777777777779
3,4,var_q3_02,28,var,Random,66.66666666666666,66.66666666666666,100.0,55.55555555555556
3,4,var_q3_02,29,var,Random,46.666666666666664,0.0,0.0,77.77777777777779
3,5,var_q3_03,0,var,Random,80.0,33.33333333333333,100.0,88.88888888888889
3,5,var_q3_03,1,var,Random,73.33333333333333,33.33333333333333,66.66666666666666,88.88888888888889
3,5,var_q3_03,2,var,Random,66.66666666666666,33.33333333333333,66.66666666666666,77.77777777777779
3,5,var_q3_03,3,var,Random,53.333333333333336,33.33333333333333,33.33333333333333,66.66666666666666
3,5,var_q3_03,4,var,Random,73.33333333333333,66.66666666666666,66.66666666666666,77.77777777777779
3,5,var_q3_03,5,var,Random,66.66666666666666,33.33333333333333,66.66666666666666,77.77777777777779
3,5,var_q3_03,6,var,Random,66.66666666666666,33.33333333333333,33.33333333333333,88.88888888888889
3,5,var_q3_03,7,var,Random,80.0,33.33333333333333,100.0,88.88888888888889
3,5,var_q3_03,8,var,Random,60.0,0.0,33.33333333333333,88.88888888888889
3,5,var_q3_03,9,var,Random,73.33333333333333,66.66666666666666,66.66666666666666,77.77777777777779
3,5,var_q3_03,10,var,Random,60.0,0.0,100.0,66.66666666666666
3,5,var_q3_03,11,var,Random,66.66666666666666,33.33333333333333,33.33333333333333,88.88888888888889
3,5,var_q3_03,12,var,Random,80.0,33.33333333333333,100.0,88.88888888888889
3,5,var_q3_03,13,var,Random,73.33333333333333,33.33333333333333,100.0,77.77777777777779
3,5,var_q3_03,14,var,Random,80.0,33.33333333333333,100.0,88.88888888888889
3,5,var_q3_03,15,var,Random,60.0,0.0,66.66666666666666,77.77777777777779
3,5,var_q3_03,16,var,Random,80.0,66.66666666666666,66.66666666666666,88.88888888888889
3,5,var_q3_03,17,var,Random,66.66666666666666,33.33333333333333,33.33333333333333,88.88888888888889
3,5,var_q3_03,18,var,Random,53.333333333333336,0.0,66.66666666666666,66.66666666666666
3,5,var_q3_03,19,var,Random,80.0,66.66666666666666,66.66666666666666,88.88888888888889
3,5,var_q3_03,20,var,Random,80.0,33.33333333333333,66.66666666666666,100.0
3,5,var_q3_03,21,var,Random,80.0,33.33333333333333,100.0,88.88888888888889
3,5,var_q3_03,22,var,Random,60.0,0.0,66.66666666666666,77.77777777777779
3,5,var_q3_03,23,var,Random,73.33333333333333,0.0,66.66666666666666,100.0
3,5,var_q3_03,24,var,Random,80.0,33.33333333333333,100.0,88.88888888888889
3,5,var_q3_03,25,var,Random,66.66666666666666,66.66666666666666,66.66666666666666,66.66666666666666
3,5,var_q3_03,26,var,Random,53.333333333333336,100.0,66.66666666666666,33.33333333333333
3,5,var_q3_03,27,var,Random,66.66666666666666,66.66666666666666,66.66666666666666,66.66666666666666
