Qubits, depth,Program var,Run Num,category,Approach,ms all,ms X,ms Z,ms Ry
6,72,aamp_q6_8,10,aamp,Greedy,73.33333333333333,33.33333333333333,33.33333333333333,100.0
6,72,aamp_q6_8,11,aamp,Greedy,86.66666666666667,100.0,66.66666666666666,88.88888888888889
6,72,aamp_q6_8,12,aamp,Greedy,73.33333333333333,66.66666666666666,0.0,100.0
6,72,aamp_q6_8,13,aamp,Greedy,80.0,66.66666666666666,33.33333333333333,100.0
6,72,aamp_q6_8,14,aamp,Greedy,66.66666666666666,33.33333333333333,0.0,100.0
6,72,aamp_q6_8,15,aamp,Greedy,66.66666666666666,66.66666666666666,33.33333333333333,77.77777777777779
6,72,aamp_q6_8,16,aamp,Greedy,93.33333333333333,100.0,66.66666666666666,100.0
6,72,aamp_q6_8,17,aamp,Greedy,80.0,33.33333333333333,66.66666666666666,100.0
6,72,aamp_q6_8,18,aamp,Greedy,73.33333333333333,33.33333333333333,66.66666666666666,88.88888888888889
6,72,aamp_q6_8,19,aamp,Greedy,80.0,66.66666666666666,33.33333333333333,100.0
6,72,aamp_q6_8,20,aamp,Greedy,60.0,0.0,66.66666666666666,77.77777777777779
6,72,aamp_q6_8,21,aamp,Greedy,60.0,0.0,0.0,100.0
6,72,aamp_q6_8,22,aamp,Greedy,80.0,33.33333333333333,66.66666666666666,100.0
6,72,aamp_q6_8,23,aamp,Greedy,80.0,33.33333333333333,66.66666666666666,100.0
6,72,aamp_q6_8,24,aamp,Greedy,80.0,0.0,100.0,100.0
6,72,aamp_q6_8,25,aamp,Greedy,80.0,66.66666666666666,33.33333333333333,100.0
6,72,aamp_q6_8,26,aamp,Greedy,86.66666666666667,66.66666666666666,66.66666666666666,100.0
6,72,aamp_q6_8,27,aamp,Greedy,66.66666666666666,66.66666666666666,33.33333333333333,77.77777777777779
6,72,aamp_q6_8,28,aamp,Greedy,73.33333333333333,66.66666666666666,33.33333333333333,88.88888888888889
6,72,aamp_q6_8,29,aamp,Greedy,66.66666666666666,66.66666666666666,33.33333333333333,77.77777777777779
6,78,aamp_q6_9,0,aamp,Greedy,86.66666666666667,66.66666666666666,66.66666666666666,100.0
6,78,aamp_q6_9,1,aamp,Greedy,86.66666666666667,100.0,33.33333333333333,100.0
6,78,aamp_q6_9,2,aamp,Greedy,80.0,33.33333333333333,66.66666666666666,100.0
6,78,aamp_q6_9,3,aamp,Greedy,93.33333333333333,100.0,100.0,88.88888888888889
6,78,aamp_q6_9,4,aamp,Greedy,53.333333333333336,0.0,0.0,88.88888888888889
6,78,aamp_q6_9,5,aamp,Greedy,73.33333333333333,66.66666666666666,66.66666666666666,77.77777777777779
6,78,aamp_q6_9,6,aamp,Greedy,73.33333333333333,33.33333333333333,33.33333333333333,100.0
6,78,aamp_q6_9,7,aamp,Greedy,73.33333333333333,66.66666666666666,33.33333333333333,88.88888888888889
6,78,aamp_q6_9,8,aamp,Greedy,73.33333333333333,33.33333333333333,66.66666666666666,88.88888888888889
6,78,aamp_q6_9,9,aamp,Greedy,86.66666666666667,100.0,33.33333333333333,100.0
6,78,aamp_q6_9,10,aamp,Greedy,66.66666666666666,33.33333333333333,33.33333333333333,88.88888888888889
6,78,aamp_q6_9,11,aamp,Greedy,66.66666666666666,100.0,0.0,77.77777777777779
6,78,aamp_q6_9,12,aamp,Greedy,73.33333333333333,66.66666666666666,33.33333333333333,88.88888888888889
6,78,aamp_q6_9,13,aamp,Greedy,80.0,66.66666666666666,66.66666666666666,88.88888888888889
6,78,aamp_q6_9,14,aamp,Greedy,93.33333333333333,100.0,100.0,88.88888888888889
6,78,aamp_q6_9,15,aamp,Greedy,80.0,100.0,0.0,100.0
6,78,aamp_q6_9,16,aamp,Greedy,73.33333333333333,33.33333333333333,33.33333333333333,100.0
6,78,aamp_q6_9,17,aamp,Greedy,73.33333333333333,33.33333333333333,33.33333333333333,100.0
6,78,aamp_q6_9,18,aamp,Greedy,86.66666666666667,100.0,33.33333333333333,100.0
6,78,aamp_q6_9,19,aamp,Greedy,80.0,66.66666666666666,66.66666666666666,88.88888888888889
6,78,aamp_q6_9,20,aamp,Greedy,46.666666666666664,0.0,33.33333333333333,66.66666666666666
6,78,aamp_q6_9,21,aamp,Greedy,66.66666666666666,66.66666666666666,33.33333333333333,77.77777777777779
6,78,aamp_q6_9,22,aamp,Greedy,86.66666666666667,33.33333333333333,100.0,100.0
6,78,aamp_q6_9,23,aamp,Greedy,66.66666666666666,33.33333333333333,33.33333333333333,88.88888888888889
6,78,aamp_q6_9,24,aamp,Greedy,66.66666666666666,33.33333333333333,66.66666666666666,77.77777777777779
6,78,aamp_q6_9,25,aamp,Greedy,73.33333333333333,66.66666666666666,33.33333333333333,88.88888888888889
6,78,aamp_q6_9,26,aamp,Greedy,86.66666666666667,66.66666666666666,66.66666666666666,100.0
6,78,aamp_q6_9,27,aamp,Greedy,60.0,66.66666666666666,33.33333333333333,66.66666666666666
6,78,aamp_q6_9,28,aamp,Greedy,66.66666666666666,66.66666666666666,0.0,88.88888888888889
6,78,aamp_q6_9,29,aamp,Greedy,53.333333333333336,0.0,0.0,88.88888888888889
6,125,aamp_q6_10,0,aamp,Greedy,80.0,33.33333333333333,66.66666666666666,100.0
6,125,aamp_q6_10,1,aamp,Greedy,53.333333333333336,0.0,66.66666666666666,66.66666666666666
6,125,aamp_q6_10,2,aamp,Greedy,80.0,33.33333333333333,100.0,88.88888888888889
6,125,aamp_q6_10,3,aamp,Greedy,60.0,33.33333333333333,66.66666666666666,66.66666666666666
6,125,aamp_q6_10,4,aamp,Greedy,60.0,0.0,100.0,66.66666666666666
6,125,aamp_q6_10,5,aamp,Greedy,73.33333333333333,0.0,100.0,88.88888888888889
6,125,aamp_q6_10,6,aamp,Greedy,66.66666666666666,0.0,66.66666666666666,88.88888888888889
