Qubits, depth,Program var,Run Num,category,Approach,ms all,ms X,ms Z,ms Ry
3,42,qwalk_q3_4,0,qwalk,Greedy,66.66666666666666,100.0,0.0,77.77777777777779
3,42,qwalk_q3_4,1,qwalk,Greedy,80.0,100.0,0.0,100.0
3,42,qwalk_q3_4,2,qwalk,Greedy,66.66666666666666,100.0,33.33333333333333,66.66666666666666
3,42,qwalk_q3_4,3,qwalk,Greedy,80.0,100.0,0.0,100.0
3,42,qwalk_q3_4,4,qwalk,Greedy,80.0,100.0,0.0,100.0
3,42,qwalk_q3_4,5,qwalk,Greedy,66.66666666666666,0.0,66.66666666666666,88.88888888888889
3,42,qwalk_q3_4,6,qwalk,Greedy,73.33333333333333,66.66666666666666,33.33333333333333,88.88888888888889
3,42,qwalk_q3_4,7,qwalk,Greedy,73.33333333333333,66.66666666666666,0.0,100.0
3,42,qwalk_q3_4,8,qwalk,Greedy,86.66666666666667,66.66666666666666,66.66666666666666,100.0
3,42,qwalk_q3_4,9,qwalk,Greedy,66.66666666666666,66.66666666666666,0.0,88.88888888888889
3,42,qwalk_q3_4,10,qwalk,Greedy,73.33333333333333,33.33333333333333,33.33333333333333,100.0
3,42,qwalk_q3_4,11,qwalk,Greedy,66.66666666666666,66.66666666666666,0.0,88.88888888888889
3,42,qwalk_q3_4,12,qwalk,Greedy,73.33333333333333,33.33333333333333,33.33333333333333,100.0
3,42,qwalk_q3_4,13,qwalk,Greedy,93.33333333333333,100.0,66.66666666666666,100.0
3,42,qwalk_q3_4,14,qwalk,Greedy,60.0,33.33333333333333,0.0,88.88888888888889
3,42,qwalk_q3_4,15,qwalk,Greedy,73.33333333333333,66.66666666666666,66.66666666666666,77.77777777777779
3,42,qwalk_q3_4,16,qwalk,Greedy,53.333333333333336,0.0,0.0,88.88888888888889
3,42,qwalk_q3_4,17,qwalk,Greedy,80.0,66.66666666666666,33.33333333333333,100.0
3,42,qwalk_q3_4,18,qwalk,Greedy,73.33333333333333,33.33333333333333,66.66666666666666,88.88888888888889
3,42,qwalk_q3_4,19,qwalk,Greedy,80.0,66.66666666666666,33.33333333333333,100.0
3,42,qwalk_q3_4,20,qwalk,Greedy,73.33333333333333,66.66666666666666,33.33333333333333,88.88888888888889
3,42,qwalk_q3_4,21,qwalk,Greedy,53.333333333333336,66.66666666666666,0.0,66.66666666666666
3,42,qwalk_q3_4,22,qwalk,Greedy,73.33333333333333,66.66666666666666,66.66666666666666,77.77777777777779
3,42,qwalk_q3_4,23,qwalk,Greedy,80.0,100.0,0.0,100.0
3,42,qwalk_q3_4,24,qwalk,Greedy,66.66666666666666,66.66666666666666,0.0,88.88888888888889
3,42,qwalk_q3_4,25,qwalk,Greedy,80.0,66.66666666666666,66.66666666666666,88.88888888888889
3,42,qwalk_q3_4,26,qwalk,Greedy,73.33333333333333,33.33333333333333,33.33333333333333,100.0
3,42,qwalk_q3_4,27,qwalk,Greedy,53.333333333333336,33.33333333333333,0.0,77.77777777777779
3,42,qwalk_q3_4,28,qwalk,Greedy,80.0,100.0,0.0,100.0
3,42,qwalk_q3_4,29,qwalk,Greedy,60.0,66.66666666666666,0.0,77.77777777777779
3,50,qwalk_q3_5,0,qwalk,Greedy,66.66666666666666,66.66666666666666,0.0,88.88888888888889
3,50,qwalk_q3_5,1,qwalk,Greedy,80.0,100.0,33.33333333333333,88.88888888888889
3,50,qwalk_q3_5,2,qwalk,Greedy,66.66666666666666,100.0,0.0,77.77777777777779
3,50,qwalk_q3_5,3,qwalk,Greedy,60.0,33.33333333333333,33.33333333333333,77.77777777777779
3,50,qwalk_q3_5,4,qwalk,Greedy,73.33333333333333,66.66666666666666,33.33333333333333,88.88888888888889
3,50,qwalk_q3_5,5,qwalk,Greedy,60.0,100.0,33.33333333333333,55.55555555555556
3,50,qwalk_q3_5,6,qwalk,Greedy,53.333333333333336,33.33333333333333,0.0,77.77777777777779
3,50,qwalk_q3_5,7,qwalk,Greedy,60.0,33.33333333333333,0.0,88.88888888888889
3,50,qwalk_q3_5,8,qwalk,Greedy,80.0,66.66666666666666,66.66666666666666,88.88888888888889
3,50,qwalk_q3_5,9,qwalk,Greedy,66.66666666666666,66.66666666666666,33.33333333333333,77.77777777777779
3,50,qwalk_q3_5,10,qwalk,Greedy,53.333333333333336,0.0,33.33333333333333,77.77777777777779
3,50,qwalk_q3_5,11,qwalk,Greedy,73.33333333333333,66.66666666666666,0.0,100.0
3,50,qwalk_q3_5,12,qwalk,Greedy,73.33333333333333,66.66666666666666,100.0,66.66666666666666
3,50,qwalk_q3_5,13,qwalk,Greedy,66.66666666666666,100.0,0.0,77.77777777777779
3,50,qwalk_q3_5,14,qwalk,Greedy,66.66666666666666,33.33333333333333,33.33333333333333,88.88888888888889
3,50,qwalk_q3_5,15,qwalk,Greedy,60.0,66.66666666666666,0.0,77.77777777777779
3,50,qwalk_q3_5,16,qwalk,Greedy,40.0,0.0,0.0,66.66666666666666
3,50,qwalk_q3_5,17,qwalk,Greedy,60.0,100.0,33.33333333333333,55.55555555555556
3,50,qwalk_q3_5,18,qwalk,Greedy,80.0,100.0,66.66666666666666,77.77777777777779
3,50,qwalk_q3_5,19,qwalk,Greedy,66.66666666666666,33.33333333333333,33.33333333333333,88.88888888888889
3,50,qwalk_q3_5,20,qwalk,Greedy,60.0,0.0,33.33333333333333,88.88888888888889
3,50,qwalk_q3_5,21,qwalk,Greedy,80.0,66.66666666666666,33.33333333333333,100.0
3,50,qwalk_q3_5,22,qwalk,Greedy,73.33333333333333,100.0,33.33333333333333,77.77777777777779
3,50,qwalk_q3_5,23,qwalk,Greedy,66.66666666666666,33.33333333333333,66.66666666666666,77.77777777777779
3,50,qwalk_q3_5,24,qwalk,Greedy,66.66666666666666,100.0,33.33333333333333,66.66666666666666
3,50,qwalk_q3_5,25,qwalk,Greedy,73.33333333333333,66.66666666666666,33.33333333333333,88.88888888888889
3,50,qwalk_q3_5,26,qwalk,Greedy,73.33333333333333,66.66666666666666,33.33333333333333,88.88888888888889
3,50,qwalk_q3_5,27,qwalk,Greedy,73.33333333333333,100.0,33.33333333333333,77.77777777777779
3,50,qwalk_q3_5,28,qwalk,Greedy,60.0,66.66666666666666,0.0,77.77777777777779
3,50,qwalk_q3_5,29,qwalk,Greedy,66.66666666666666,66.66666666666666,0.0,88.88888888888889
3,56,qwalk_q3_6,0,qwalk,Greedy,80.0,100.0,0.0,100.0
3,56,qwalk_q3_6,1,qwalk,Greedy,73.33333333333333,100.0,0.0,88.88888888888889
3,56,qwalk_q3_6,2,qwalk,Greedy,66.66666666666666,100.0,0.0,77.77777777777779
3,56,qwalk_q3_6,3,qwalk,Greedy,40.0,100.0,0.0,33.33333333333333
3,56,qwalk_q3_6,4,qwalk,Greedy,73.33333333333333,100.0,0.0,88.88888888888889
3,56,qwalk_q3_6,5,qwalk,Greedy,53.333333333333336,100.0,0.0,55.55555555555556
3,56,qwalk_q3_6,6,qwalk,Greedy,60.0,100.0,0.0,66.66666666666666
3,56,qwalk_q3_6,7,qwalk,Greedy,73.33333333333333,100.0,0.0,88.88888888888889
3,56,qwalk_q3_6,8,qwalk,Greedy,66.66666666666666,100.0,0.0,77.77777777777779
3,56,qwalk_q3_6,9,qwalk,Greedy,73.33333333333333,100.0,0.0,88.88888888888889
3,56,qwalk_q3_6,10,qwalk,Greedy,73.33333333333333,100.0,0.0,88.88888888888889
3,56,qwalk_q3_6,11,qwalk,Greedy,66.66666666666666,100.0,0.0,77.77777777777779
3,56,qwalk_q3_6,12,qwalk,Greedy,66.66666666666666,100.0,0.0,77.77777777777779
3,56,qwalk_q3_6,13,qwalk,Greedy,80.0,100.0,0.0,100.0
3,56,qwalk_q3_6,14,qwalk,Greedy,80.0,100.0,0.0,100.0
3,56,qwalk_q3_6,15,qwalk,Greedy,66.66666666666666,100.0,0.0,77.77777777777779
3,56,qwalk_q3_6,16,qwalk,Greedy,73.33333333333333,100.0,0.0,88.88888888888889
3,56,qwalk_q3_6,17,qwalk,Greedy,66.66666666666666,100.0,0.0,77.77777777777779
3,56,qwalk_q3_6,18,qwalk,Greedy,73.33333333333333,100.0,0.0,88.88888888888889
3,56,qwalk_q3_6,19,qwalk,Greedy,73.33333333333333,100.0,0.0,88.88888888888889
3,56,qwalk_q3_6,20,qwalk,Greedy,66.66666666666666,100.0,0.0,77.77777777777779
3,56,qwalk_q3_6,21,qwalk,Greedy,73.33333333333333,100.0,0.0,88.88888888888889
3,56,qwalk_q3_6,22,qwalk,Greedy,53.333333333333336,100.0,0.0,55.55555555555556
3,56,qwalk_q3_6,23,qwalk,Greedy,80.0,100.0,0.0,100.0
3,56,qwalk_q3_6,24,qwalk,Greedy,60.0,100.0,0.0,66.66666666666666
3,56,qwalk_q3_6,25,qwalk,Greedy,60.0,100.0,0.0,66.66666666666666
3,56,qwalk_q3_6,26,qwalk,Greedy,60.0,100.0,0.0,66.66666666666666
3,56,qwalk_q3_6,27,qwalk,Greedy,80.0,100.0,0.0,100.0
3,56,qwalk_q3_6,28,qwalk,Greedy,66.66666666666666,100.0,0.0,77.77777777777779
3,56,qwalk_q3_6,29,qwalk,Greedy,80.0,100.0,0.0,100.0
3,63,qwalk_q3_7,0,qwalk,Greedy,80.0,100.0,0.0,100.0
3,63,qwalk_q3_7,1,qwalk,Greedy,80.0,100.0,0.0,100.0
3,63,qwalk_q3_7,2,qwalk,Greedy,73.33333333333333,100.0,33.33333333333333,77.77777777777779
3,63,qwalk_q3_7,3,qwalk,Greedy,66.66666666666666,100.0,0.0,77.77777777777779
3,63,qwalk_q3_7,4,qwalk,Greedy,80.0,100.0,0.0,100.0
3,63,qwalk_q3_7,5,qwalk,Greedy,73.33333333333333,100.0,0.0,88.88888888888889
3,63,qwalk_q3_7,6,qwalk,Greedy,73.33333333333333,100.0,0.0,88.88888888888889
3,63,qwalk_q3_7,7,qwalk,Greedy,73.33333333333333,100.0,0.0,88.88888888888889
3,63,qwalk_q3_7,8,qwalk,Greedy,80.0,100.0,0.0,100.0
3,63,qwalk_q3_7,9,qwalk,Greedy,66.66666666666666,100.0,0.0,77.77777777777779
3,63,qwalk_q3_7,10,qwalk,Greedy,80.0,100.0,0.0,100.0
3,63,qwalk_q3_7,11,qwalk,Greedy,60.0,100.0,0.0,66.66666666666666
3,63,qwalk_q3_7,12,qwalk,Greedy,80.0,100.0,0.0,100.0
3,63,qwalk_q3_7,13,qwalk,Greedy,73.33333333333333,100.0,0.0,88.88888888888889
3,63,qwalk_q3_7,14,qwalk,Greedy,73.33333333333333,100.0,0.0,88.88888888888889
3,63,qwalk_q3_7,15,qwalk,Greedy,73.33333333333333,100.0,0.0,88.88888888888889
3,63,qwalk_q3_7,16,qwalk,Greedy,73.33333333333333,100.0,0.0,88.88888888888889
3,63,qwalk_q3_7,17,qwalk,Greedy,73.33333333333333,100.0,0.0,88.88888888888889
3,63,qwalk_q3_7,18,qwalk,Greedy,53.333333333333336,100.0,0.0,55.55555555555556
3,63,qwalk_q3_7,19,qwalk,Greedy,73.33333333333333,100.0,0.0,88.88888888888889
3,63,qwalk_q3_7,20,qwalk,Greedy,53.333333333333336,100.0,0.0,55.55555555555556
3,63,qwalk_q3_7,21,qwalk,Greedy,73.33333333333333,100.0,0.0,88.88888888888889
3,63,qwalk_q3_7,22,qwalk,Greedy,73.33333333333333,100.0,0.0,88.88888888888889
3,63,qwalk_q3_7,23,qwalk,Greedy,66.66666666666666,100.0,0.0,77.77777777777779
3,63,qwalk_q3_7,24,qwalk,Greedy,80.0,100.0,0.0,100.0
3,63,qwalk_q3_7,25,qwalk,Greedy,73.33333333333333,100.0,0.0,88.88888888888889
3,63,qwalk_q3_7,26,qwalk,Greedy,73.33333333333333,100.0,0.0,88.88888888888889
3,63,qwalk_q3_7,27,qwalk,Greedy,80.0,100.0,0.0,100.0
3,63,qwalk_q3_7,28,qwalk,Greedy,80.0,100.0,0.0,100.0
3,63,qwalk_q3_7,29,qwalk,Greedy,80.0,100.0,0.0,100.0
3,70,qwalk_q3_8,0,qwalk,Greedy,86.66666666666667,100.0,33.33333333333333,100.0
3,70,qwalk_q3_8,1,qwalk,Greedy,80.0,33.33333333333333,66.66666666666666,100.0
3,70,qwalk_q3_8,2,qwalk,Greedy,66.66666666666666,66.66666666666666,0.0,88.88888888888889
3,70,qwalk_q3_8,3,qwalk,Greedy,66.66666666666666,33.33333333333333,33.33333333333333,88.88888888888889
3,70,qwalk_q3_8,4,qwalk,Greedy,66.66666666666666,100.0,0.0,77.77777777777779
3,70,qwalk_q3_8,5,qwalk,Greedy,73.33333333333333,100.0,0.0,88.88888888888889
3,70,qwalk_q3_8,6,qwalk,Greedy,86.66666666666667,66.66666666666666,66.66666666666666,100.0
3,70,qwalk_q3_8,7,qwalk,Greedy,60.0,33.33333333333333,33.33333333333333,77.77777777777779
3,70,qwalk_q3_8,8,qwalk,Greedy,73.33333333333333,66.66666666666666,0.0,100.0
3,70,qwalk_q3_8,9,qwalk,Greedy,73.33333333333333,66.66666666666666,33.33333333333333,88.88888888888889
3,70,qwalk_q3_8,10,qwalk,Greedy,66.66666666666666,33.33333333333333,0.0,100.0
3,70,qwalk_q3_8,11,qwalk,Greedy,53.333333333333336,33.33333333333333,0.0,77.77777777777779
3,70,qwalk_q3_8,12,qwalk,Greedy,80.0,100.0,66.66666666666666,77.77777777777779
3,70,qwalk_q3_8,13,qwalk,Greedy,80.0,100.0,0.0,100.0
3,70,qwalk_q3_8,14,qwalk,Greedy,66.66666666666666,33.33333333333333,33.33333333333333,88.88888888888889
3,70,qwalk_q3_8,15,qwalk,Greedy,73.33333333333333,100.0,33.33333333333333,77.77777777777779
3,70,qwalk_q3_8,16,qwalk,Greedy,66.66666666666666,100.0,0.0,77.77777777777779
3,70,qwalk_q3_8,17,qwalk,Greedy,60.0,33.33333333333333,33.33333333333333,77.77777777777779
3,70,qwalk_q3_8,18,qwalk,Greedy,86.66666666666667,66.66666666666666,100.0,88.88888888888889
3,70,qwalk_q3_8,19,qwalk,Greedy,66.66666666666666,33.33333333333333,33.33333333333333,88.88888888888889
3,70,qwalk_q3_8,20,qwalk,Greedy,80.0,66.66666666666666,66.66666666666666,88.88888888888889
3,70,qwalk_q3_8,21,qwalk,Greedy,73.33333333333333,66.66666666666666,0.0,100.0
3,70,qwalk_q3_8,22,qwalk,Greedy,53.333333333333336,66.66666666666666,33.33333333333333,55.55555555555556
3,70,qwalk_q3_8,23,qwalk,Greedy,73.33333333333333,100.0,66.66666666666666,66.66666666666666
3,70,qwalk_q3_8,24,qwalk,Greedy,73.33333333333333,100.0,0.0,88.88888888888889
3,70,qwalk_q3_8,25,qwalk,Greedy,80.0,100.0,33.33333333333333,88.88888888888889
3,70,qwalk_q3_8,26,qwalk,Greedy,73.33333333333333,66.66666666666666,66.66666666666666,77.77777777777779
3,70,qwalk_q3_8,27,qwalk,Greedy,93.33333333333333,100.0,66.66666666666666,100.0
3,70,qwalk_q3_8,28,qwalk,Greedy,86.66666666666667,66.66666666666666,66.66666666666666,100.0
3,70,qwalk_q3_8,29,qwalk,Greedy,73.33333333333333,100.0,33.33333333333333,77.77777777777779
3,78,qwalk_q3_9,0,qwalk,Greedy,66.66666666666666,66.66666666666666,66.66666666666666,66.66666666666666
3,78,qwalk_q3_9,1,qwalk,Greedy,86.66666666666667,100.0,33.33333333333333,100.0
